title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2026-02-02 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-c6a314df-7511-4960-8d39-62ce1b92a58d
Subpar material,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-07-24 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-871dc53c-d663-4e53-a2ac-68878c7a31d0
Issues from day one,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-05-07 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392438500.0,vans-sh-8-hi,,,,,,review-05710a4d-5cb8-42a2-a0de-50d9dd1c370e
A solid purchase,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2025-09-25 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-4c07bcc6-9b16-4622-a931-003dfdb8b20a
Subpar material,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2026-03-29 07:16:23 UTC,wizard,ok,Brett Dicki,egnition_sample_8235@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-dd6c0734-3111-48bc-a389-50c393e935b3
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-08-11 07:16:23 UTC,wizard,ok,Karine Ruby,karine.ruby@example.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-853e3c57-a227-4599-b94b-c7ca481adbf6
Average quality,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-10-30 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-42539d5e-833f-4281-93fb-70b1663487b2
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-12-05 07:16:23 UTC,wizard,ok,Hettie Bogisich,egnition_sample_8915@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-4c7262c8-500e-4c0a-8411-ad8d1efdeb3f
Poor experience,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-09-07 07:16:23 UTC,wizard,ok,Jarret Nikolaus,egnition_sample_4453@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-8f81f133-7c8f-409b-8a51-7066f317e721
It is okay,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-11-20 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-ac43eb76-274e-414d-8081-6b33b4059c2a
Regret this purchase,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-05-21 07:16:23 UTC,wizard,ok,Florida Leffler,egnition_sample_1011@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-665105b7-9c71-41b1-854a-05fcf4d9b1c0
Exactly as described,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2026-03-28 07:16:23 UTC,wizard,ok,Rex Kertzmann,egnition_sample_4279@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-872b521d-a954-447e-ac0c-ea20a29ede09
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-11-06 07:16:23 UTC,wizard,ok,Erica Pouros,egnition_sample_4182@egnition.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-0d6930a8-4129-4134-9a4d-5da1bdeda2d5
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2026-03-22 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392405732.0,vans-era-59-desert-cowboy,,,,,,review-793a3365-5854-4429-a6e9-cf3b91dbc9d8
Exactly as described,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2026-04-29 07:16:23 UTC,wizard,ok,Dixie Schmeler,egnition_sample_9903@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-8d313012-c612-44e5-a6ea-5728f1cc26e1
It is okay,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-06-25 07:16:23 UTC,wizard,ok,Jose Treutel,egnition_sample_1884@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-65c3fc8b-aa75-4489-9ee9-ee43589307f3
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2025-07-26 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-fee0027c-5a74-4252-a464-7b6d6753e5f8
Not worth it,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",1,2026-03-31 07:16:23 UTC,wizard,ok,Keegan Stokes,egnition_sample_0575@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-2f1311f8-5c20-4c3c-90f4-f72888c08367
Actually really good,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-10-28 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-789d1b32-0f58-40c6-962a-54e0dca17802
Issues from day one,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",2,2025-06-17 07:16:23 UTC,wizard,ok,Agustin Tromp,egnition_sample_2521@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-93b7eb6f-81c0-4582-a076-1eaa646f17b7
Poor experience,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",1,2026-02-18 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-a9d566a6-101d-47b6-bf75-049f36bc8ccf
Does the job,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-04-05 07:16:23 UTC,wizard,ok,Karine Ruby,karine.ruby@example.com,9027392372964.0,adidas-superstar-80s,,,,,,review-d30db7fb-cd5a-4301-be59-9a6b42152d24
Does the job,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-02-28 07:16:23 UTC,wizard,ok,Lisette Sawayn,egnition_sample_2922@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-c562e3e4-8673-4d08-9ee3-207ae5517fd7
Disappointing,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-05-17 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-9105c915-f71b-42b8-b4b6-c4860c5862b4
Disappointing,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-12-31 07:16:23 UTC,wizard,ok,Rosie Runolfsdottir,egnition_sample_2403@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-3dd51f5d-66a5-47a1-937d-6b6a8c5577ea
Not worth it,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-07-14 07:16:23 UTC,wizard,ok,Zita Bauch,egnition_sample_5854@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-a25764fe-3a0a-4ee6-af66-fc248ec16811
It is okay,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-12-31 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-930eeed2-e043-4a24-9a84-5550ca035a42
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2026-01-18 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-f03c985d-6b04-457b-bbf7-6d5737b8e0ca
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-04-13 07:16:23 UTC,wizard,ok,Ayumu Hirano,ayumu.hirano@example.com,9027392372964.0,adidas-superstar-80s,,,,,,review-5cc49081-3c56-4b95-9caa-4228d875f96d
Does the job,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-06-21 07:16:23 UTC,wizard,ok,Hertha Rau,egnition_sample_8789@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-5e35e19d-be47-4a19-bae4-079ebd337b76
Value for money,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,4,2025-12-24 07:16:23 UTC,wizard,ok,Mikel Koepp,egnition_sample_4841@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-b817e160-6d62-4322-ac34-0a8195a8f443
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-18 07:16:23 UTC,wizard,ok,Luella Mohr,egnition_sample_7426@egnition.com,9027392372964.0,adidas-superstar-80s,,,,,,review-5b5dc729-c8a9-4a32-924d-d054739ea3a2
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2025-05-07 07:16:23 UTC,wizard,ok,Trystan Volkman,egnition_sample_7517@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-66bde2fa-e5a9-4bc9-a22b-8068936d23a9
Issues from day one,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,1,2025-10-23 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-a1cd2c8c-6a6c-4c03-92f7-33945a1b8e51
Could be better,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-07-07 07:16:23 UTC,wizard,ok,Alexandrine Veum,egnition_sample_2376@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-93da7fce-b1f5-4e0e-9d71-ac30d3b437f9
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-05-27 07:16:23 UTC,wizard,ok,Kacey Shields,egnition_sample_8209@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-9a66f687-6b3f-4f85-85d1-c74b9d8c8690
Not worth it,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-03-17 07:16:23 UTC,wizard,ok,Devonte Leuschke,egnition_sample_3467@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-9ca7562b-a9cd-4584-a7ac-377773a8df75
A solid purchase,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2026-03-27 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-4019b934-02aa-47c2-9d58-b3de298d9d5e
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2025-10-03 07:16:23 UTC,wizard,ok,Erica Pouros,egnition_sample_4182@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-51237a43-7151-4b23-83c9-1d9f54628cbe
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2026-04-08 07:16:23 UTC,wizard,ok,Sherman Feest,egnition_sample_1251@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-b98e1eae-079f-4647-896f-b5cb7f8b960f
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2026-04-02 07:16:23 UTC,wizard,ok,Florida Leffler,egnition_sample_1011@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-e8eacc65-384f-496a-9bd5-bf8763e1413a
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",4,2026-01-24 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-96be7b47-42fd-49c3-8f3f-dcd38a7b4a76
Poor experience,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-12-16 07:16:23 UTC,wizard,ok,Saul Veum,egnition_sample_3306@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-dce8b0d6-6978-4a7a-b3df-c49e1d29821a
Disappointing,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2025-09-08 07:16:23 UTC,wizard,ok,Jayce Dickinson,egnition_sample_6604@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-4481a174-b770-4aff-a4d6-59cc2233e2e8
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",4,2025-10-11 07:16:23 UTC,wizard,ok,Thea Goodwin,egnition_sample_4009@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-7cb38732-9530-4d0f-87ff-e1adcf2cbbd7
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again.,5,2025-12-11 07:16:23 UTC,wizard,ok,Alexandrine Veum,egnition_sample_2376@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-935182c0-05fc-480f-914a-35a4f735151d
Exceeded expectations,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2026-02-16 07:16:23 UTC,wizard,ok,Mikel Koepp,egnition_sample_4841@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-830733a7-c9bd-42f5-82bc-b48e7feb5be8
Actually really good,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2025-07-18 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392340196.0,supra-mens-vaider,,,,,,review-cc01cbce-cc1c-4c38-a4f1-af893033f18c
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,4,2026-04-09 07:16:23 UTC,wizard,ok,Johnnie Von,egnition_sample_0991@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-d46161cd-bd36-48d8-94d5-7872282b2f9a
Average quality,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2026-03-12 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-2e38929d-420c-456b-8291-75e5cc38210c
Average quality,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2026-03-30 07:16:23 UTC,wizard,ok,Dixie Schmeler,egnition_sample_9903@egnition.com,9027392241892.0,puma-suede-classic-regal,,,,,,review-5358ca90-8bab-4b97-8054-0c3168d15335
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,4,2025-12-14 07:16:23 UTC,wizard,ok,Rosie Runolfsdottir,egnition_sample_2403@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-d9029997-7e06-426d-92d2-a706023673a3
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-03-08 07:16:23 UTC,wizard,ok,Brendon Schneider,egnition_sample_2630@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-e9b4da6c-f71d-4c6e-ac13-159788aebdc4
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-11-08 07:16:23 UTC,wizard,ok,Thaddeus Sipes,egnition_sample_8211@egnition.com,9027392209124.0,asics-tiger-gel-lyte-v-30-years-of-gel-pack,,,,,,review-25eb49d3-3588-48ee-9769-60113bf1f6db
